run,channel_index,channel,std,mean,min,max,high_amplitude_100_percent,high_amplitude_200_percent,clip_percent
3,64,PO4,46.49580554231213,68.08918589862328,-1000.0,1000.0001220703125,22.814359181203994,0.21427851164666734,0.008823232832509832
3,65,PO8,46.13087557174081,80.38784636391526,-1000.0,1000.0001220703125,28.470051426842797,0.7146818594332964,0.008823232832509832
3,66,PO10,45.815619421950416,64.94514766479323,-1000.0,1000.0001220703125,21.1039124735303,0.09768579207421599,0.008823232832509832
3,67,O1,47.48251372390079,65.28964006972743,-1000.0,1000.0001220703125,21.343400221841282,0.28423414339013814,0.008823232832509832
3,68,OZ,47.11614493751962,60.34343993721497,-1000.0,1000.0001220703125,19.209438338207118,0.1928506604820006,0.009453463749117676
3,69,O2,48.18867520449724,62.22261467629979,-1000.0,1000.0001220703125,20.54237672683271,0.2697388323081577,0.009453463749117676
4,1,FP1,138.58672168566432,21.659878713478168,-1000.0,1000.0001220703125,6.867978888243269,3.9021644392794888,2.08030699205888
4,2,FPZ,143.18947408007898,29.23675858970723,-1000.0,1000.0001220703125,7.513194847956614,4.135192717412357,2.205597520821228
4,3,FP2,134.46153752089623,30.629629390582,-1000.0,1000.0001220703125,7.166981406159209,3.8882432694170057,1.8999370521014913
4,4,AF7,141.2144019941173,34.62462180064675,-1000.0,1000.0001220703125,7.628801084640713,4.317378462134418,2.013727484020918
4,5,AF3,136.82413103688975,15.91364941169426,-1000.0,1000.0001220703125,6.066603718768158,3.5995303118342052,1.9659112918845632
4,6,AFZ,132.2948094930864,25.48874818254758,-1000.0,1000.0001220703125,5.681047840402866,3.4348973465039707,1.964700755374782
4,7,AF4,130.23270187060314,25.920210556735565,-1000.0,1000.0001220703125,5.839628123184195,3.5002663180321516,1.721382916908774
4,8,AF8,130.49972799454915,23.01104431921797,-1000.0,1000.0001220703125,7.3025614952546976,3.7762686422622505,1.442959519659113
4,9,F9,144.8882559759853,17.98298700284597,-1000.0,1000.0001220703125,6.822583769126476,4.485037768739105,2.0288591903931823
