subject,run,trial,memory_cond,probe_role,probe_letter,response_role,feedback_role,feedback_value,rt_ms,click_count,response_feedback_consistent,behavior,status,issues,source_file
sub-022,1,3,3,probe_target,C,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,4,5,probe_not_shown,Q,ignored_correct,feedback_correct,correct,717.5820349930873,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,5,3,probe_not_shown,S,ignored_correct,feedback_correct,correct,566.8938086715061,2,True,correct,OK,,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,6,5,probe_not_shown,T,ignored_correct,feedback_correct,correct,637.7617862889892,2,True,correct,OK,,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,7,5,probe_target,L,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,8,7,probe_not_shown,B,ignored_correct,feedback_correct,correct,561.842527267072,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,9,3,probe_target,D,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,10,5,probe_target,L,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,11,3,probe_target,V,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,12,3,probe_target,B,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,13,3,probe_target,V,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,14,5,probe_target,G,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,15,5,probe_target,R,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,16,3,probe_not_shown,L,ignored_correct,feedback_correct,correct,691.4754123087041,2,True,correct,OK,,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,17,7,probe_not_shown,G,ignored_correct,feedback_correct,correct,1202.6550874260429,2,True,correct,OK,,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,18,7,probe_target,B,ignored_incorrect,feedback_incorrect,wrong,743.6386449591082,2,True,wrong,OK,,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,19,5,probe_target,J,ignored_incorrect,feedback_incorrect,wrong,1075.422811415774,1,True,wrong,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,20,7,probe_not_shown,C,ignored_correct,feedback_correct,correct,766.5444557184528,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,21,7,probe_not_shown,L,ignored_correct,feedback_correct,correct,582.1476782215177,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,22,7,,,,,,,0,,unresolved,CHECK,missing_probe;missing_response;missing_feedback;unexpected_click_count_0;unresolved_behavior,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,2,1,5,probe_not_shown,Z,ignored_correct,feedback_correct,correct,921.7485853246053,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-022,2,2,7,probe_not_shown,L,ignored_correct,feedback_correct,correct,754.0215478624523,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-022,2,3,7,probe_not_shown,X,ignored_correct,feedback_correct,correct,707.56405890936,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-022,2,4,5,probe_target,Q,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-022,2,5,7,probe_target,G,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-022,2,6,5,probe_target,K,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-022,2,7,5,probe_not_shown,Q,ignored_correct,feedback_correct,correct,993.0600806833099,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-022,2,8,3,probe_not_shown,B,ignored_correct,feedback_correct,correct,678.159318882259,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-022,2,9,3,probe_target,L,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-022,2,10,3,probe_not_shown,Q,ignored_correct,feedback_correct,correct,717.0655904948071,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-022,2,11,3,probe_target,R,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-022,2,12,7,probe_target,Z,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-022,2,13,5,probe_target,P,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-022,2,14,3,,,,,,,0,,unresolved,CHECK,missing_probe;missing_response;missing_feedback;unexpected_click_count_0;unresolved_behavior,sub-022_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-022,3,1,7,probe_target,V,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,2,7,probe_target,C,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,3,5,probe_not_shown,V,ignored_correct,feedback_correct,correct,1272.8636803230183,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,4,7,probe_target,W,ignored_incorrect,feedback_incorrect,wrong,816.9871506354539,1,True,wrong,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,5,7,probe_not_shown,P,ignored_correct,feedback_correct,correct,582.7978364094888,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,6,5,probe_target,H,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,7,3,probe_not_shown,Z,ignored_correct,feedback_correct,correct,1285.6658294944937,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,8,7,probe_target,N,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,9,7,probe_target,R,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,10,3,probe_target,B,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,11,5,probe_not_shown,B,ignored_correct,feedback_correct,correct,852.8931783570442,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,12,3,probe_not_shown,Y,ignored_correct,feedback_correct,correct,699.4674221707392,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,13,5,probe_target,Q,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,14,3,probe_target,K,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,15,7,probe_target,P,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,16,3,probe_target,R,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,17,5,probe_not_shown,H,ignored_correct,feedback_correct,correct,1163.795370626147,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,18,7,probe_target,G,ignored_incorrect,feedback_incorrect,wrong,1255.210716869391,1,True,wrong,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,19,5,probe_target,W,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,20,3,probe_not_shown,M,ignored_correct,feedback_correct,correct,1005.3687749541132,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,21,5,probe_not_shown,G,ignored_correct,feedback_correct,correct,971.4130747289746,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,22,3,probe_target,T,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,23,7,probe_not_shown,Y,ignored_correct,feedback_correct,correct,1400.1350458699744,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,24,3,probe_not_shown,F,ignored_correct,feedback_correct,correct,781.1811397995916,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,3,25,5,probe_target,F,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,4,1,7,probe_not_shown,V,ignored_correct,feedback_correct,correct,894.925147230897,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,2,7,probe_not_shown,D,ignored_correct,feedback_correct,correct,925.8794759327648,2,True,correct,OK,,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,3,3,probe_target,C,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,4,7,probe_target,H,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,5,3,probe_target,N,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,6,3,probe_target,S,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,7,5,probe_not_shown,K,ignored_correct,feedback_correct,correct,712.7996786435979,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,8,5,probe_target,F,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,9,5,probe_not_shown,Z,ignored_correct,feedback_correct,correct,839.717426948002,2,True,correct,OK,,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,10,7,probe_not_shown,K,ignored_correct,feedback_correct,correct,1565.9189796832798,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,11,5,probe_target,Y,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,12,5,probe_not_shown,J,ignored_correct,feedback_correct,correct,647.440538769064,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,13,5,probe_target,L,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,14,5,probe_not_shown,B,ignored_correct,feedback_correct,correct,1776.7484622762422,2,True,correct,OK,,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,15,5,probe_target,M,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,16,3,probe_not_shown,B,ignored_correct,feedback_correct,correct,658.8921401207335,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,17,3,probe_not_shown,R,ignored_correct,feedback_correct,correct,1875.212231563375,2,True,correct,OK,,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,18,7,probe_not_shown,Q,ignored_correct,feedback_correct,correct,646.8404548067483,2,True,correct,OK,,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,19,7,probe_not_shown,J,ignored_correct,feedback_correct,correct,583.031531730725,2,True,correct,OK,,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,20,7,probe_target,K,ignored_incorrect,feedback_incorrect,wrong,789.2603709959658,1,True,wrong,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,21,7,probe_target,D,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,22,5,probe_not_shown,B,ignored_correct,feedback_correct,correct,1031.3442242469755,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,23,3,probe_not_shown,J,ignored_correct,feedback_correct,correct,596.5834268254694,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,24,3,probe_not_shown,X,ignored_correct,feedback_correct,correct,473.26618199498625,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,4,25,3,probe_not_shown,S,ignored_correct,feedback_correct,correct,723.7512101183529,2,True,correct,OK,,sub-022_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-022,5,1,5,probe_not_shown,V,ignored_correct,feedback_correct,correct,1191.586288591474,2,True,correct,OK,,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,2,3,probe_not_shown,S,ignored_correct,feedback_correct,correct,621.9472331497091,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,3,5,probe_not_shown,Q,ignored_correct,feedback_correct,correct,821.8784897226869,2,True,correct,OK,,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,4,5,probe_target,P,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,5,7,probe_not_shown,J,ignored_correct,feedback_correct,correct,832.8302018686227,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,6,3,probe_target,C,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,7,3,probe_target,V,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,8,5,probe_target,F,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,9,7,probe_target,V,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,10,7,probe_not_shown,K,ignored_correct,feedback_correct,correct,1394.9180767741636,2,True,correct,OK,,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,11,3,probe_target,J,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,12,3,probe_target,D,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,13,7,probe_not_shown,L,ignored_correct,feedback_correct,correct,609.8453411946248,2,True,correct,OK,,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,14,7,probe_target,W,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,15,5,probe_target,H,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,16,3,probe_target,K,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,17,7,probe_not_shown,Q,ignored_correct,feedback_correct,correct,976.7026943993988,2,True,correct,OK,,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,18,7,probe_not_shown,V,,feedback_incorrect,wrong,,0,,wrong,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,19,7,probe_target,K,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,20,5,probe_not_shown,L,ignored_correct,feedback_correct,correct,1136.7277121762163,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,21,5,probe_target,W,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,22,3,probe_not_shown,Q,ignored_correct,feedback_correct,correct,900.9908578658942,1,True,correct,CHECK,unexpected_click_count_1,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,23,7,probe_target,D,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
sub-022,5,24,3,probe_target,R,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-5_eeg_events.csv
